id,prediction
10754637,0.5231208
14700886,0.46737224
1796425,0.5067233
7782331,0.47741556
9358325,0.48731464
3838613,0.51719546
15469612,0.49215043
11039827,0.49936044
2956336,0.49404305
14518798,0.48731464
4482760,0.5325288
9972321,0.5067233
16251740,0.47741556
6875146,0.49215043
992693,0.46737224
17489500,0.5369406
10997897,0.49938577
1885245,0.46737224
11863540,0.47792822
18415345,0.46737224
5866833,0.48731464
18638758,0.49938577
8313866,0.46737224
2624078,0.4814039
10877037,0.46737224
5661682,0.4872175
5252939,0.49404305
7154949,0.5369406
7581129,0.47323316
8574660,0.49419898
17904231,0.49938577
77106,0.47741556
15818035,0.5369406
12741284,0.51719546
9132973,0.47741556
12599013,0.4872175
15667692,0.4872175
16121331,0.49404305
512134,0.48453045
4762243,0.51719546
12611162,0.51719546
12793675,0.5118799
4474365,0.47741556
427577,0.48467714
5751309,0.5067233
15124150,0.51719546
370288,0.51719546
14922559,0.51445144
796370,0.5231208
3047474,0.51719546
2566188,0.49274892
15578795,0.5067233
13667781,0.49876058
12557883,0.49936044
15331809,0.48731464
11585893,0.49419898
2579719,0.49936044
17733050,0.48733902
14028915,0.49936044
12216843,0.49938577
18215338,0.51719546
6962718,0.46737224
14729355,0.49936044
6253851,0.47264338
6641224,0.51719546
8995331,0.49201167
16711731,0.5112547
14054183,0.51719546
850505,0.5067233
15365662,0.5004902
6895975,0.47851604
18693684,0.5196238
17285610,0.49579233
3124710,0.47264338
16858642,0.5067233
12080739,0.48731464
18570485,0.5178053
14933457,0.48731464
8418131,0.47741556
10292884,0.5369406
12175566,0.5112547
11025529,0.51719546
14494851,0.47741556
18040283,0.5264684
17299716,0.49936044
15266053,0.5231208
1214677,0.49254036
3875126,0.49936044
8205448,0.46737224
15755555,0.47264338
7296262,0.49205357
16686377,0.47741556
710458,0.49938577
11750068,0.50431913
6432119,0.47264338
5657842,0.51719546
14754648,0.51719546
3218605,0.5067233
8353491,0.47741556
10816182,0.51251847
18098808,0.48731464
3860211,0.51187676
5531213,0.47741556
6814326,0.47792822
3344184,0.50452703
6524192,0.4814039
12490585,0.48731464
14141104,0.51719546
7881950,0.50431913
13573781,0.47741556
5259555,0.51719546
15789018,0.47274786
18996,0.47928137
12883995,0.49018312
9220100,0.49595362
4974738,0.5067233
16837537,0.47741556
6536593,0.49938577
9451757,0.47264338
5486049,0.49254036
6241030,0.47792822
6946608,0.49936044
15280724,0.5067233
4515138,0.46737224
6205421,0.49726838
8174332,0.51509
9335283,0.49274892
3878211,0.51719546
17004121,0.4814039
11962594,0.46737224
7571078,0.48731464
7501889,0.5067233
15951364,0.51719546
10358869,0.49697584
7001794,0.51719546
11668189,0.51719546
5477236,0.5067233
6857626,0.46737224
3281660,0.47851604
15577659,0.47323316
1082921,0.48664403
15899089,0.47323316
3855707,0.48453045
3150242,0.46737224
5623186,0.50431913
15969989,0.4976734
514426,0.51719546
13550710,0.48665392
889939,0.47741556
7384479,0.51719546
4997454,0.47264338
15067122,0.48453045
3975118,0.5067233
5246397,0.49938577
11906057,0.47264338
15148632,0.5067233
11254360,0.46737224
6049986,0.503999
6920468,0.51719546
745371,0.47741556
18153770,0.47928137
8063414,0.49938577
11474383,0.46737224
4931389,0.5231208
12644059,0.5369406
5938952,0.5231208
13010597,0.47268802
2347221,0.47323316
14359120,0.4814039
5147584,0.49404305
13054521,0.49938577
13077055,0.49936044
5761981,0.51719546
11148515,0.46737224
2195069,0.49201167
18149823,0.50431913
319897,0.50290674
6046245,0.5102445
2397974,0.47741556
9785947,0.47851604
7947609,0.5067233
8995207,0.47741556
11287872,0.51719546
13935387,0.4925902
13890860,0.517834
17642492,0.49205357
18465687,0.47323316
5026227,0.5011976
18495467,0.49876058
14215110,0.50431913
15066615,0.5231208
14465374,0.47851604
14206126,0.49404305
18556842,0.5231208
14676742,0.49936044
6281831,0.5231208
515254,0.5011976
9142791,0.49938577
1429467,0.46737224
91119,0.46737224
3590956,0.5067233
9927604,0.49936044
16100397,0.49936044
13954318,0.49938577
16512873,0.50696266
15951239,0.47851604
5134788,0.4814039
17865462,0.49936044
17920640,0.49936044
18374378,0.49697584
14628606,0.4851638
12445903,0.5231208
15234387,0.49201167
4853234,0.4872175
9115265,0.48453045
17062018,0.5067233
2893272,0.49938577
14405082,0.51719546
2637084,0.46737224
9491612,0.46737224
17294237,0.49936044
15202232,0.5067233
13909308,0.5118736
9027150,0.4872175
16924038,0.49404305
10577574,0.46737224
6175564,0.46737224
7689370,0.48665392
3353288,0.47323316
1822184,0.48731464
15268508,0.51719546
2434708,0.47274786
3343995,0.5178398
1720973,0.46737224
8968192,0.47792822
7606739,0.47323316
13501855,0.4872175
17103517,0.5067233
4276418,0.47268802
15849861,0.4798439
2206845,0.49254036
3212449,0.48467714
15201706,0.48731464
4247200,0.50431913
1992533,0.4957137
1172216,0.46737224
7032330,0.51719546
12336461,0.47268802
6240006,0.47792822
11726664,0.5155375
16447744,0.47741556
16421630,0.46737224
2461501,0.46737224
10053757,0.5067233
10802911,0.51719546
11085066,0.51719546
2196636,0.49205357
17058953,0.49936044
1275603,0.4872175
14280459,0.49647143
16828475,0.48731464
9468877,0.46737224
3052904,0.47792822
3588878,0.5369406
10504619,0.49595362
4704127,0.46737224
2202999,0.5231208
16134026,0.49936044
4296100,0.51719546
3401032,0.48997462
9449800,0.49697584
830989,0.5067233
12553339,0.49936044
423487,0.4872175
9581388,0.50431913
15955901,0.5231208
13045482,0.47851604
11030277,0.5067233
11486035,0.5231208
4750231,0.47792822
11732820,0.49936044
15995421,0.5067233
10709821,0.47741556
15955893,0.5231208
8015780,0.4842862
17939264,0.50290674
17376867,0.49404305
3353045,0.49201167
1138720,0.51719546
9402985,0.48731464
3611928,0.47264338
13410671,0.47741556
911571,0.51719546
5883643,0.49455655
16193284,0.5231208
5077653,0.48733902
5017428,0.49938577
17006935,0.49936044
12513570,0.49936044
15758297,0.47741556
7093266,0.48452127
14372261,0.49201167
3214592,0.4872175
14071623,0.47323316
11559193,0.4872175
2744568,0.48731464
9038675,0.47851604
5586007,0.5231208
2029418,0.51191443
5204977,0.47792822
7349325,0.5118736
9060307,0.49936044
1374886,0.50431913
1606279,0.5011976
15117932,0.49404305
5799515,0.5067233
4917097,0.47741556
9231261,0.5264684
5074,0.5118736
3400686,0.4851638
839088,0.51191443
7254986,0.49936044
3302992,0.5231208
7143494,0.49936044
8087777,0.4872175
11816126,0.5067233
10881071,0.5369406
5393864,0.48664403
1603446,0.5118736
9953757,0.4957137
4255489,0.4872175
6432380,0.48731464
697036,0.51719546
18772153,0.4872175
6136363,0.51719546
8998495,0.49936044
9807617,0.50290674
7304786,0.46801078
15169027,0.49404305
12895869,0.51719546
15298683,0.5067233
12867985,0.51719546
7031124,0.49936044
15857279,0.49201167
11836663,0.46737224
9448731,0.46737224
16514924,0.47741556
16392971,0.47792822
10633463,0.5067233
1986891,0.47792822
9921537,0.47741556
9094933,0.46737224
1420703,0.46737224
11316940,0.46737224
2191,0.5316596
11526581,0.46737224
16696868,0.5231208
9764816,0.47928137
15868336,0.51719546
11258294,0.49404305
16717749,0.47741556
11019056,0.48664403
2339048,0.49190682
959526,0.48453045
8916362,0.47268802
1844260,0.5369406
13085311,0.51719546
15857441,0.5369406
18615978,0.50281596
679184,0.5011976
14820386,0.47323316
4344149,0.50431913
17552709,0.48731464
17204753,0.46737224
4487708,0.51719546
1545527,0.49936044
14845360,0.47268802
6036629,0.49382555
3642377,0.49938577
4089270,0.5272133
4449846,0.47274786
12377511,0.51719546
10528999,0.5118799
13031103,0.5178398
9889610,0.5067233
2734815,0.50431913
8409503,0.51719546
9944034,0.47268802
8227349,0.4872175
13133016,0.48452127
8824322,0.5231208
566986,0.47323316
6002854,0.5231208
428206,0.49404305
10825888,0.51719546
8195977,0.51719546
961557,0.5369406
3616950,0.49662736
15155276,0.4879532
17037752,0.51719546
60905,0.47741556
13330524,0.49936044
1545603,0.51445144
7321395,0.4872175
18338552,0.5369406
14966501,0.5062425
2446404,0.4814039
5734372,0.49936044
9607251,0.49201167
13116825,0.48731464
2684665,0.47268802
14870431,0.50290674
8440039,0.47792822
3081175,0.46737224
3068849,0.47928137
16616545,0.4872175
5518673,0.46737224
11918223,0.49936044
13933803,0.49205357
3388374,0.46737224
15624959,0.5231208
10877448,0.5067233
18604881,0.5067233
1317660,0.5231208
6209344,0.47323316
12681181,0.4872175
13378602,0.47741556
595923,0.46737224
8022203,0.4814039
7440431,0.5231208
6944777,0.47741556
756913,0.49936044
4159113,0.4872175
14808346,0.49936044
4236599,0.46737224
12514524,0.51719546
11244376,0.46737224
5734793,0.5118799
10263396,0.47792822
16504634,0.4872175
12777953,0.47323316
5517165,0.46737224
9146394,0.4827056
4112813,0.51719546
18321893,0.49936044
5081673,0.503011
12254954,0.5067233
16773936,0.49382555
13943796,0.51719546
5976969,0.48731464
15328561,0.49938577
11803311,0.51719546
2972030,0.4984464
5975200,0.48731464
6656973,0.47741556
14430007,0.46737224
12441524,0.5231208
4823356,0.49404305
14835526,0.47741556
9219768,0.52037686
14654573,0.49404305
8119425,0.5118799
9907024,0.51719546
4673415,0.46737224
12913299,0.49876058
7752238,0.4872175
11451236,0.49938577
6096640,0.5067233
2897220,0.47268802
12117505,0.5264684
6648982,0.50431913
8623306,0.47792822
17205975,0.5118799
3459659,0.5067233
8006252,0.5171801
16992348,0.49404305
7676570,0.51719546
12863202,0.49936044
5848832,0.5067233
13811298,0.50452703
9043055,0.47792822
6709407,0.5240643
13490670,0.49876058
8470100,0.5067233
7038916,0.5067233
4865434,0.50431913
12843392,0.48731464
10081931,0.47792822
815721,0.4957137
622596,0.47741556
17279726,0.48649734
6620874,0.49201167
3089907,0.51191443
5883232,0.47741556
16371369,0.48452127
783167,0.48731464
17495033,0.49876058
14241227,0.49201167
7943317,0.51719546
6218087,0.50648916
12565390,0.5231208
6211527,0.49404305
5426323,0.49697584
14731284,0.49936044
12843561,0.49876058
16169641,0.5067233
378754,0.49936044
15135258,0.50431913
13028439,0.5067233
3750128,0.5369406
560217,0.49382555
8061417,0.47928137
4297185,0.49936044
17673305,0.50431913
3238325,0.46737224
3443399,0.499999
12206201,0.5171801
644049,0.47741556
18586321,0.49936044
4096681,0.47792822
10948030,0.49936044
3756809,0.51719546
4068506,0.48453045
8480660,0.46737224
14145167,0.49936044
4055144,0.49938577
4442393,0.48453045
13530316,0.49936044
6004972,0.47323316
13912051,0.5067233
8170886,0.46737224
10885223,0.46737224
9641626,0.46737224
17894157,0.5118736
6832883,0.5178053
1972809,0.5369406
1240572,0.49936044
642265,0.50431913
10566092,0.48453045
7582908,0.4872175
13281958,0.4872175
16634263,0.49936044
7015212,0.48225302
9534881,0.4872175
15986700,0.5369406
1934645,0.46801078
6147339,0.47792822
4507241,0.5067233
14947548,0.5369406
9911774,0.50431913
13745727,0.5118736
14332586,0.46737224
18196531,0.5231208
9885362,0.5067233
12242108,0.46737224
3660081,0.49936044
15108496,0.46737224
13995577,0.47792822
6717952,0.5231208
14491760,0.49404305
1362178,0.51719546
2457550,0.46737224
12779098,0.47274786
9064154,0.49404305
1904234,0.47851604
17790565,0.49404305
6377581,0.49201167
9712936,0.49936044
500315,0.5067233
14962975,0.49936044
14306910,0.49936044
11182780,0.47268802
5824194,0.47741556
5833438,0.47741556
9469083,0.49936044
14725065,0.51719546
11463740,0.51719546
2722969,0.46801078
12065679,0.49936044
6724295,0.4798439
4861167,0.49936044
4081798,0.47741556
4037369,0.49936044
18576182,0.50431913
5466372,0.5369406
17122597,0.46737224
4609353,0.48664403
5908320,0.51719546
16787008,0.49190682
10785492,0.51719546
2537657,0.5067233
14856982,0.51719546
13687235,0.49938577
13376958,0.4872175
8263405,0.5231208
8666555,0.47741556
6260176,0.51719546
11567741,0.46737224
7484528,0.4879532
8906568,0.51719546
12010700,0.48974302
6824638,0.46737224
5895506,0.46737224
17826082,0.48665392
1156508,0.4900272
10937782,0.49938577
11297152,0.49697584
18134916,0.51445144
16129664,0.46737224
115496,0.5118736
7890609,0.49190682
4241685,0.47323316
16988655,0.50431913
3440754,0.48665392
16486350,0.47792822
2916968,0.5067233
14914083,0.5369406
5896713,0.46737224
7946929,0.51719546
17356136,0.46737224
15376742,0.48649734
16882807,0.50281596
12078326,0.47928137
18349920,0.5067233
2754983,0.49162263
13205717,0.49404305
4686978,0.47268802
12507887,0.48452127
11709422,0.48731464
8153358,0.51719546
17833290,0.47741556
12449281,0.46737224
7645571,0.47268802
10850152,0.47741556
3576144,0.51719546
3603286,0.51191443
1083105,0.51719546
2970436,0.49936044
7701994,0.4723184
10390953,0.5231208
6805938,0.48731464
14054869,0.4900272
7455231,0.49936044
10668869,0.46737224
17333886,0.49936044
1341823,0.5264684
6520867,0.49938577
9345429,0.4814039
15792568,0.47741556
13077641,0.47741556
13205369,0.5067233
13968053,0.49936044
16826284,0.51719546
12650894,0.4946816
13324702,0.51719546
4546713,0.47792822
18273991,0.49382555
534918,0.50468594
4506515,0.5112547
15294900,0.5369406
18721134,0.49382555
4169306,0.51719546
9676415,0.49936044
1257339,0.5369406
3934667,0.46737224
576531,0.4872175
14417846,0.49419898
6440085,0.47792822
12776703,0.51445144
2561507,0.48731464
5387147,0.46737224
12051001,0.51719546
7996868,0.50452703
12958851,0.47741556
16993749,0.5070598
15508121,0.49579233
659576,0.49936044
14099772,0.49201167
11933271,0.47851604
2436758,0.49936044
8688249,0.50431913
8728561,0.492521
18617493,0.51719546
14203362,0.49404305
7707100,0.51719546
6700679,0.5369406
4784916,0.5067233
14375882,0.47274786
12977645,0.5112547
1196686,0.49936044
17235213,0.49595362
8068842,0.49936044
8782419,0.47741556
13550830,0.49936044
8061945,0.5264684
7535800,0.46737224
4274158,0.51719546
13160388,0.47741556
1563324,0.46737224
11575888,0.4872175
1796958,0.5067233
3715642,0.47264338
6280647,0.51719546
7373281,0.50915164
12377173,0.5196238
9063235,0.51719546
13385211,0.51445144
12987765,0.4872175
15196959,0.46737224
13769050,0.5011976
7173640,0.46737224
840457,0.47807473
6836302,0.5067233
320146,0.47264338
7637027,0.47792822
16747475,0.51445144
6524102,0.49201167
12561388,0.47792822
536242,0.47268802
1004645,0.51719546
6355365,0.5067233
13301822,0.48452127
427091,0.47856677
3181152,0.5369406
1742738,0.51719546
18677675,0.49201167
3837854,0.5325288
8170500,0.46737224
9335816,0.49936044
14375597,0.46737224
16662417,0.50290674
18283021,0.46737224
1467775,0.5067233
1512478,0.49936044
6274969,0.46737224
206594,0.4925902
11694476,0.4872175
13064631,0.49936044
14105842,0.49938577
17420164,0.48903087
8822733,0.49936044
17210924,0.5067233
4691316,0.5067233
4060202,0.5231208
17694055,0.46737224
16721403,0.4872175
2788944,0.51719546
17078758,0.5369406
13031618,0.47741556
17220112,0.5035654
5370661,0.5231208
3122909,0.49936044
16718090,0.5067233
985878,0.47741556
10382772,0.47268802
5731319,0.47741556
10010047,0.48731464
12863438,0.49936044
6247494,0.5067233
5744768,0.47741556
2504481,0.50431913
1722175,0.49404305
18177559,0.51719546
15585454,0.48731464
6450071,0.5067233
13247133,0.46737224
1551571,0.5171801
10088110,0.46737224
3618457,0.49936044
3149875,0.48452127
1768056,0.5369406
10157183,0.51719546
11655528,0.49697584
4560849,0.46737224
16707566,0.5264684
8389839,0.48731464
11741786,0.49404305
8233994,0.51719546
14203274,0.5240643
7162380,0.47741556
279517,0.46737224
2214831,0.48731464
16709477,0.46737224
5359693,0.5067233
13111846,0.49201167
7452294,0.5067233
12462160,0.5067233
16864295,0.50915164
10456978,0.51719546
18324221,0.48733902
11471672,0.48731464
10471170,0.50290674
14702787,0.5369406
1794415,0.49936044
7724768,0.51719546
10865256,0.4872175
13631718,0.5112547
15645012,0.49936044
3326795,0.49876058
13162002,0.51719546
1367934,0.49419898
16608497,0.5067233
7738870,0.49936044
14806399,0.48452127
11144017,0.5067233
3429773,0.51719546
8246467,0.4872175
9809204,0.47741556
11451432,0.49936044
8512175,0.49201167
18066737,0.49404305
3855830,0.4872175
14134598,0.47323316
16320375,0.46737224
8699513,0.47928137
2278018,0.51719546
12188341,0.48731464
15208114,0.5118799
2685153,0.51719546
121556,0.51719546
12192060,0.48467714
4681870,0.47851604
8226516,0.51910555
15502010,0.5067233
3572448,0.5178053
6780414,0.49201167
11967711,0.5067233
3569420,0.49938577
18315181,0.5067233
6714031,0.4872175
4571684,0.47268802
6602485,0.49936044
9436644,0.49579233
1769353,0.51445144
2400516,0.5231208
10162634,0.47851604
8107283,0.47792822
8126632,0.49936044
1201975,0.50431913
17850113,0.5067233
14850561,0.51719546
10533564,0.49697584
8990912,0.49936044
5040898,0.51719546
14052308,0.5067233
9605605,0.46737224
10501331,0.5369406
9090920,0.4872175
11072236,0.49697584
1324090,0.48452127
11821591,0.5369406
8337788,0.50290674
12086108,0.47792822
3895533,0.47792822
2732510,0.49201167
14267777,0.47323316
13683837,0.5067233
11763952,0.46737224
18337366,0.47889957
7386054,0.50290674
11164202,0.4872175
3111103,0.49404305
11590954,0.5369406
15797527,0.5231208
3888799,0.47741556
14352072,0.48710552
13048396,0.48424637
8812150,0.49018312
15288199,0.48694962
4483925,0.47323316
9343557,0.5118799
8711801,0.5067233
6568332,0.4872175
9122799,0.50290674
14361307,0.47741556
898795,0.5369406
5826200,0.49404305
9268536,0.49936044
2081666,0.4698006
11565612,0.5231208
11840860,0.51191443
6212783,0.50648916
1391340,0.49579233
17968829,0.47741556
9394606,0.47741556
12319095,0.46737224
3003604,0.46737224
4634684,0.5369406
9213286,0.47792822
12199504,0.5231208
8892963,0.5067233
6388396,0.47741556
5354485,0.48731464
1783797,0.48731464
1313187,0.46737224
1355028,0.47741556
18127111,0.46737224
12621169,0.492521
3569417,0.5231208
15340120,0.49936044
1518674,0.5070598
2440338,0.46737224
9467609,0.48649734
3903369,0.48664403
8309563,0.50431913
12558125,0.52205664
16579887,0.46737224
7476551,0.4900272
6791891,0.47741556
49920,0.49595362
11629728,0.5067233
5869050,0.48731464
14787780,0.47323316
5783369,0.46737224
6796858,0.4872175
3757682,0.47741556
3499606,0.5067233
9741399,0.49404305
7613089,0.48731464
7476968,0.48731464
15326064,0.49579233
2136787,0.4982612
1716064,0.5067233
15381359,0.48649734
2224608,0.5264684
4362074,0.49404305
18022612,0.5196238
15564323,0.46737224
15360116,0.49201167
16458502,0.51719546
14278351,0.5052444
1446126,0.51719546
2766402,0.49201167
1595591,0.47741556
6541347,0.47792822
8723336,0.48754627
11620193,0.4919122
6143550,0.51719546
6271816,0.48733902
15267295,0.50290674
4540285,0.48731464
316756,0.47268802
10940716,0.49404305
10102987,0.46737224
5770914,0.48649734
2971823,0.5118799
15226229,0.51719546
8771810,0.49201167
14363220,0.47268802
4142534,0.47741556
4831929,0.47323316
17856049,0.48731464
13528098,0.5067233
12824113,0.51719546
16543153,0.49404305
4741651,0.49936044
12264928,0.48453045
4878071,0.5369406
12941002,0.5240643
342560,0.49936044
68605,0.49936044
15390097,0.47741556
6000057,0.47928137
5409895,0.49938577
9068931,0.48754627
14144488,0.5118736
11091717,0.4872175
7866356,0.46737224
9389856,0.46737224
4840256,0.48225302
3120928,0.48862714
12552183,0.46737224
18745709,0.49936044
17488301,0.5231208
10432891,0.48731464
3655215,0.50946486
843321,0.47928137
11678344,0.51719546
16320456,0.47792822
15066724,0.5231208
5066350,0.49936044
18061626,0.46737224
7206508,0.5231208
9639355,0.50431913
11762599,0.47274786
11945407,0.49936044
15859881,0.49936044
6898669,0.49938577
3746972,0.5264684
10885926,0.4814039
7934887,0.51719546
6654763,0.5231208
13470685,0.46737224
14625547,0.49936044
228654,0.5369406
5098036,0.48731464
11275317,0.48731464
10718089,0.46737224
10029852,0.48731464
1761801,0.51719546
11117353,0.47741556
5017715,0.47741556
6218595,0.52037686
2625309,0.49936044
15793108,0.48731464
18622706,0.5118736
11353896,0.51719546
8138602,0.5118799
13175017,0.48453045
16364895,0.49404305
4191314,0.5369406
3202730,0.5231208
15883323,0.5067233
11931831,0.49936044
9585560,0.49938577
14094697,0.5231208
11859339,0.5067233
18239630,0.48453045
12612796,0.49936044
164072,0.49382555
15810135,0.51719546
9595718,0.49936044
15537017,0.47323316
17200635,0.47274786
17534957,0.47741556
5594409,0.5067233
1490952,0.4872175
15723036,0.47856677
16853717,0.47928137
1726756,0.51719546
12218240,0.48453045
3747808,0.5118736
1036696,0.5369406
16041444,0.46737224
17808874,0.51719546
11241311,0.47792822
4582742,0.49201167
5193013,0.51719546
10523933,0.47741556
5223485,0.49201167
4361229,0.47792822
4548051,0.48731464
6743542,0.49579233
18212022,0.49936044
10917240,0.5067233
2091231,0.48731464
5787427,0.51445144
5546831,0.50431913
13900061,0.5196238
3701729,0.46737224
13401439,0.48731464
4093763,0.5231208
12426267,0.49936044
8562955,0.5067233
1111783,0.49404305
2957756,0.49201167
8153615,0.49382505
6269396,0.47741556
1290046,0.49938577
10640237,0.5325288
2651648,0.47741556
7405384,0.5369406
10008549,0.47851604
5414022,0.49936044
17249116,0.5118799
566595,0.47792822
2245835,0.49936044
3981526,0.46737224
1543568,0.46737224
13611465,0.46737224
7052824,0.46737224
2467780,0.5067233
12751254,0.47792822
14104357,0.47792822
12087698,0.5067233
14739703,0.50012225
5753827,0.49404305
2909877,0.5231208
17530122,0.49936044
14446192,0.4798439
3604985,0.49382555
4477926,0.47792822
18725905,0.49419898
4820945,0.49190682
13004944,0.4872175
7378434,0.51719546
9516835,0.51719546
1062459,0.48664403
15898831,0.47792822
12074127,0.5112547
8574375,0.49404305
11122988,0.48731464
18098181,0.5067233
5189443,0.5067233
11764548,0.46737224
11156689,0.46737224
10984430,0.49936044
6240419,0.48731464
10338,0.4957137
17935498,0.5118736
12662196,0.49936044
2833482,0.49190682
501990,0.47268802
2799137,0.49936044
9610919,0.47323316
3640916,0.49595362
10819551,0.5067233
17768356,0.492521
7070863,0.5118736
8625820,0.5231208
6437916,0.50290674
2279614,0.5231208
15615026,0.5067233
2086975,0.4872175
4453902,0.49936044
16667423,0.47792822
2267017,0.50431913
10394438,0.46737224
7168102,0.51719546
11065015,0.51719546
7710721,0.48453045
8524983,0.48452127
7315540,0.46737224
4018180,0.5102445
10949088,0.5112547
13487001,0.49936044
7368075,0.5178053
5268893,0.5369406
10674004,0.48862714
17732054,0.47264338
12086317,0.5067233
18244954,0.5112547
4249993,0.46737224
179411,0.49936044
12202752,0.5067233
10259353,0.4814039
11114811,0.51719546
5698472,0.5067233
3150634,0.4872175
4996881,0.4827056
16287737,0.50431913
15021006,0.5231208
9484860,0.51719546
16687719,0.51719546
18066607,0.47792822
13309602,0.47851604
10269952,0.49201167
13832054,0.4872175
3159406,0.48731464
11769523,0.46737224
4118670,0.49936044
17143854,0.49382555
2573501,0.5118799
15231712,0.49939913
16669852,0.49201167
10441164,0.51719546
8477344,0.47741556
772011,0.49404305
3615549,0.5369406
4680305,0.49201167
2146326,0.4900272
5776135,0.5369406
10975678,0.51191443
15208848,0.47792822
3718319,0.48649734
1973214,0.48731464
15532822,0.49018312
16307057,0.51719546
3668545,0.47792822
18737991,0.49201167
4940940,0.49936044
1906534,0.46737224
10244752,0.47741556
9835214,0.49201167
971412,0.4919122
4456310,0.4872175
11750613,0.5118799
15134465,0.48731464
8512582,0.49936044
3131640,0.4872175
11980960,0.47928137
14538304,0.49404305
15397588,0.4872175
14327010,0.49936044
1556932,0.5102445
9043070,0.46737224
11132923,0.46737224
18006637,0.48731464
7979939,0.51719546
14238531,0.51719546
15182326,0.4814039
12285492,0.5118799
12082623,0.4851638
5636089,0.4931789
3935063,0.49936044
1920631,0.47851604
15609876,0.5369406
2360066,0.47851604
12911903,0.49936044
5942761,0.47741556
18058078,0.4872175
7258394,0.49936044
13588870,0.5067233
1001571,0.47792822
12315713,0.49697584
1788305,0.47264338
2283621,0.47264338
16308754,0.4814039
5158206,0.51719546
11672189,0.48731464
1122685,0.48452127
13799603,0.49201167
12793024,0.5196238
9578875,0.46737224
1145797,0.4769854
5679585,0.49697584
13777882,0.51719546
6267253,0.5118799
14724111,0.4872175
3116524,0.51191443
2086609,0.48452127
1658669,0.48733902
12591913,0.46737224
11225012,0.51719546
2607521,0.46737224
15076337,0.48731464
3321467,0.50177664
3926940,0.47268802
13478194,0.5011976
935690,0.4872175
7276273,0.51719546
4979371,0.5067233
1251234,0.47792822
14565543,0.48665392
17133978,0.46737224
2937872,0.48731464
15624663,0.48733902
18521912,0.47362843
15005576,0.49201167
13821924,0.49201167
7994955,0.49382555
11788894,0.49254036
10516268,0.4851638
418991,0.4872175
2564406,0.49201167
8756008,0.51719546
18669394,0.5067233
17737109,0.49697584
12951521,0.49902213
4907498,0.47741556
2258348,0.46737224
9394548,0.51719546
5731515,0.4814039
14749246,0.46737224
12397571,0.5369406
4919474,0.51719546
17737827,0.5231208
1093436,0.51719546
12418248,0.49201167
15249580,0.46737224
4318205,0.49404305
2854001,0.49697584
8203131,0.49936044
15816821,0.47741556
10463264,0.48731464
3577652,0.49382555
13839020,0.49697584
350039,0.49936044
3665398,0.4872175
2319991,0.47741556
12535283,0.49697584
133436,0.48453045
10078614,0.46737224
3608512,0.5264684
1503002,0.49455655
4668389,0.48731464
15399475,0.51719546
1680189,0.47928137
3356796,0.47792822
11976382,0.51719546
18646507,0.49936044
6502266,0.47741556
9535110,0.47741556
10640600,0.5118736
6478968,0.49936044
14059035,0.48665392
13862984,0.51719546
13276258,0.46737224
15673271,0.5369406
18738641,0.46737224
6403099,0.5015706
8707121,0.49936044
5348346,0.51719546
3119643,0.51719546
2371167,0.5231208
13172529,0.46737224
8760689,0.49201167
8121813,0.4814039
9689895,0.49936044
2382291,0.5067233
5775633,0.50431913
16228628,0.53162503
10803348,0.48664403
13942989,0.50281596
466170,0.46737224
12029941,0.50431913
5505012,0.47792822
2579033,0.47792822
14769996,0.51719546
15666928,0.48649734
439047,0.47928137
5473525,0.46737224
1900452,0.50431913
7753989,0.5231208
8474827,0.49579233
3991379,0.49876058
16562298,0.49876058
9459382,0.49201167
1383119,0.46737224
17730543,0.49404305
15563413,0.50912523
7018061,0.49647143
4006887,0.47274786
13871688,0.48731464
17619023,0.49936044
5628611,0.5297887
8433937,0.50290674
13387500,0.5118799
6850177,0.5067233
12303981,0.49697584
12680057,0.4851638
10326924,0.51719546
11203475,0.5240643
5242154,0.48731464
1302072,0.49938577
6933064,0.5369406
279076,0.5067233
7257382,0.47792822
10255509,0.5231208
11066699,0.49201167
11483120,0.48731464
2005479,0.5231208
15362437,0.47928137
9311891,0.46737224
7186620,0.48731464
7192137,0.48733902
9751219,0.5231208
13212627,0.51719546
6089824,0.5067233
10970196,0.47741556
1961383,0.5369406
8179139,0.47792822
3215316,0.51910555
1629632,0.4814039
17155367,0.49936044
6648035,0.46737224
11369363,0.47268802
11191581,0.482916
9425149,0.51719546
16527061,0.49938577
684272,0.5067233
18077280,0.5369406
2386228,0.5067233
16600627,0.5369406
15762543,0.49595362
5486105,0.49201167
422812,0.48731464
9643579,0.48649734
2760087,0.49201167
1583200,0.5070598
7395600,0.5011976
5575199,0.4872175
15047750,0.49876058
12957597,0.5112547
8018463,0.5369406
3940811,0.51719546
1858640,0.48711738
6861841,0.49190682
12166969,0.48731464
4006437,0.5231208
15139103,0.49595362
17938938,0.49936044
18267162,0.49876058
9854356,0.47792822
11319688,0.49382555
10137487,0.51719546
8556118,0.49936044
10477034,0.51719546
12312473,0.51719546
2601097,0.49595362
1218564,0.50915164
5067645,0.47323316
11309230,0.47792822
6677232,0.49936044
2852516,0.4872175
14472802,0.48453045
10416598,0.47792822
9030167,0.47741556
16725131,0.5231208
8385944,0.49936044
17535947,0.5118799
12568279,0.46737224
13785024,0.48453045
2966014,0.49936044
8494466,0.49190682
156149,0.5035654
943894,0.5118799
